,date_id,iid,match,wave,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,field_cd,age,race,income,zipcode,samerace,goal,from,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,imprace,imprelig,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,zipcode_area,latitude,longitude
7618,21-6-22-6,518,0,21,40.0,30.0,0.0,20.0,0.0,10.0,15.0,23.0,2.0,29998.0 and 39998.0,92028,0,5.0,San Diego,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,2.0,20.0,25.0,25.0,30.0,5.0,2.0,1.0,6.0,9.0,8.0,8.0,7.0,920,33.36427001339862,-117.21991949846348
7619,21-1-22-6,518,0,21,25.0,15.0,20.0,20.0,10.0,10.0,15.0,23.0,2.0,29998.0 and 39998.0,92028,0,5.0,San Diego,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,2.0,20.0,25.0,25.0,30.0,5.0,2.0,1.0,6.0,9.0,8.0,8.0,7.0,920,33.36427001339862,-117.21991949846348
7620,21-17-22-6,518,0,21,20.0,16.0,16.0,17.0,16.0,15.0,15.0,23.0,2.0,29998.0 and 39998.0,92028,0,5.0,San Diego,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,2.0,20.0,25.0,25.0,30.0,5.0,2.0,1.0,6.0,9.0,8.0,8.0,7.0,920,33.36427001339862,-117.21991949846348
7621,21-2-22-6,518,0,21,15.0,25.0,20.0,10.0,10.0,20.0,15.0,23.0,2.0,29998.0 and 39998.0,92028,0,5.0,San Diego,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,2.0,20.0,25.0,25.0,30.0,5.0,2.0,1.0,6.0,9.0,8.0,8.0,7.0,920,33.36427001339862,-117.21991949846348
7622,21-10-22-6,518,0,21,20.0,20.0,20.0,20.0,10.0,10.0,15.0,23.0,2.0,29998.0 and 39998.0,92028,1,5.0,San Diego,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,2.0,20.0,25.0,25.0,30.0,5.0,2.0,1.0,6.0,9.0,8.0,8.0,7.0,920,33.36427001339862,-117.21991949846348
7623,21-7-22-6,518,1,21,35.0,10.0,20.0,25.0,5.0,5.0,15.0,23.0,2.0,29998.0 and 39998.0,92028,1,5.0,San Diego,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,2.0,20.0,25.0,25.0,30.0,5.0,2.0,1.0,6.0,9.0,8.0,8.0,7.0,920,33.36427001339862,-117.21991949846348
7624,21-13-22-6,518,1,21,25.0,20.0,20.0,20.0,0.0,15.0,15.0,23.0,2.0,29998.0 and 39998.0,92028,1,5.0,San Diego,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,2.0,20.0,25.0,25.0,30.0,5.0,2.0,1.0,6.0,9.0,8.0,8.0,7.0,920,33.36427001339862,-117.21991949846348
7625,21-20-22-6,518,1,21,40.0,10.0,20.0,10.0,0.0,20.0,15.0,23.0,2.0,29998.0 and 39998.0,92028,1,5.0,San Diego,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,2.0,20.0,25.0,25.0,30.0,5.0,2.0,1.0,6.0,9.0,8.0,8.0,7.0,920,33.36427001339862,-117.21991949846348
7626,21-22-22-6,518,1,21,20.0,20.0,20.0,20.0,0.0,20.0,15.0,23.0,2.0,29998.0 and 39998.0,92028,1,5.0,San Diego,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,2.0,20.0,25.0,25.0,30.0,5.0,2.0,1.0,6.0,9.0,8.0,8.0,7.0,920,33.36427001339862,-117.21991949846348
7627,21-9-22-6,518,1,21,30.0,3.0,30.0,30.0,3.0,4.0,15.0,23.0,2.0,29998.0 and 39998.0,92028,1,5.0,San Diego,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,2.0,20.0,25.0,25.0,30.0,5.0,2.0,1.0,6.0,9.0,8.0,8.0,7.0,920,33.36427001339862,-117.21991949846348
7628,21-8-22-6,518,0,21,40.0,20.0,20.0,20.0,0.0,0.0,15.0,23.0,2.0,29998.0 and 39998.0,92028,0,5.0,San Diego,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,2.0,20.0,25.0,25.0,30.0,5.0,2.0,1.0,6.0,9.0,8.0,8.0,7.0,920,33.36427001339862,-117.21991949846348
7629,21-19-22-6,518,0,21,70.0,0.0,15.0,15.0,0.0,0.0,15.0,23.0,2.0,29998.0 and 39998.0,92028,1,5.0,San Diego,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,2.0,20.0,25.0,25.0,30.0,5.0,2.0,1.0,6.0,9.0,8.0,8.0,7.0,920,33.36427001339862,-117.21991949846348
7630,21-7-22-20,519,0,21,15.0,30.0,20.0,20.0,10.0,5.0,9.0,26.0,2.0,Not provided,2420,0,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7631,21-4-22-20,519,0,21,25.0,20.0,20.0,20.0,5.0,10.0,9.0,26.0,2.0,Not provided,2420,0,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7632,21-19-22-20,519,0,21,25.0,25.0,25.0,13.0,12.0,0.0,9.0,26.0,2.0,Not provided,2420,1,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7633,21-6-22-20,519,0,21,30.0,30.0,30.0,5.0,2.0,3.0,9.0,26.0,2.0,Not provided,2420,0,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7634,21-3-22-20,519,0,21,23.0,14.0,19.0,16.0,10.0,18.0,9.0,26.0,2.0,Not provided,2420,1,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7635,21-18-22-20,519,0,21,30.0,20.0,20.0,20.0,10.0,0.0,9.0,26.0,2.0,Not provided,2420,1,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7636,21-8-22-20,519,0,21,20.0,5.0,25.0,25.0,5.0,20.0,9.0,26.0,2.0,Not provided,2420,0,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7637,21-13-22-20,519,0,21,50.0,0.0,10.0,30.0,0.0,10.0,9.0,26.0,2.0,Not provided,2420,1,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7638,21-17-22-20,519,0,21,30.0,10.0,20.0,15.0,15.0,10.0,9.0,26.0,2.0,Not provided,2420,1,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7639,21-10-22-20,519,0,21,20.0,15.0,20.0,20.0,15.0,10.0,9.0,26.0,2.0,Not provided,2420,1,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7640,21-20-22-20,519,0,21,40.0,30.0,0.0,20.0,0.0,10.0,9.0,26.0,2.0,Not provided,2420,0,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7641,21-15-22-20,519,0,21,25.0,15.0,20.0,20.0,10.0,10.0,9.0,26.0,2.0,Not provided,2420,0,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7642,21-9-22-20,519,0,21,20.0,16.0,16.0,17.0,16.0,15.0,9.0,26.0,2.0,Not provided,2420,0,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7643,21-16-22-20,519,0,21,15.0,25.0,20.0,10.0,10.0,20.0,9.0,26.0,2.0,Not provided,2420,0,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7644,21-2-22-20,519,0,21,20.0,20.0,20.0,20.0,10.0,10.0,9.0,26.0,2.0,Not provided,2420,1,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7645,21-21-22-20,519,0,21,35.0,10.0,20.0,25.0,5.0,5.0,9.0,26.0,2.0,Not provided,2420,1,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7646,21-5-22-20,519,0,21,25.0,20.0,20.0,20.0,0.0,15.0,9.0,26.0,2.0,Not provided,2420,1,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7647,21-12-22-20,519,0,21,40.0,10.0,20.0,10.0,0.0,20.0,9.0,26.0,2.0,Not provided,2420,1,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7648,21-14-22-20,519,0,21,20.0,20.0,20.0,20.0,0.0,20.0,9.0,26.0,2.0,Not provided,2420,1,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7649,21-1-22-20,519,0,21,30.0,3.0,30.0,30.0,3.0,4.0,9.0,26.0,2.0,Not provided,2420,1,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7650,21-22-22-20,519,0,21,40.0,20.0,20.0,20.0,0.0,0.0,9.0,26.0,2.0,Not provided,2420,0,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7651,21-11-22-20,519,0,21,70.0,0.0,15.0,15.0,0.0,0.0,9.0,26.0,2.0,Not provided,2420,1,2.0,Boston,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,242,36.5042115,7.4013726
7652,21-18-22-9,520,0,21,15.0,30.0,20.0,20.0,10.0,5.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7653,21-15-22-9,520,0,21,25.0,20.0,20.0,20.0,5.0,10.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7654,21-8-22-9,520,0,21,25.0,25.0,25.0,13.0,12.0,0.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7655,21-17-22-9,520,0,21,30.0,30.0,30.0,5.0,2.0,3.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,1,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7656,21-14-22-9,520,0,21,23.0,14.0,19.0,16.0,10.0,18.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7657,21-7-22-9,520,0,21,30.0,20.0,20.0,20.0,10.0,0.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7658,21-19-22-9,520,0,21,20.0,5.0,25.0,25.0,5.0,20.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7659,21-2-22-9,520,0,21,50.0,0.0,10.0,30.0,0.0,10.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7660,21-6-22-9,520,0,21,30.0,10.0,20.0,15.0,15.0,10.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7661,21-21-22-9,520,0,21,20.0,15.0,20.0,20.0,15.0,10.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7662,21-9-22-9,520,0,21,40.0,30.0,0.0,20.0,0.0,10.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7663,21-4-22-9,520,0,21,25.0,15.0,20.0,20.0,10.0,10.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7664,21-20-22-9,520,0,21,20.0,16.0,16.0,17.0,16.0,15.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7665,21-5-22-9,520,0,21,15.0,25.0,20.0,10.0,10.0,20.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7666,21-13-22-9,520,0,21,20.0,20.0,20.0,20.0,10.0,10.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7667,21-10-22-9,520,0,21,35.0,10.0,20.0,25.0,5.0,5.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7668,21-16-22-9,520,0,21,25.0,20.0,20.0,20.0,0.0,15.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7669,21-1-22-9,520,0,21,40.0,10.0,20.0,10.0,0.0,20.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7670,21-3-22-9,520,0,21,20.0,20.0,20.0,20.0,0.0,20.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7671,21-12-22-9,520,0,21,30.0,3.0,30.0,30.0,3.0,4.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7672,21-11-22-9,520,0,21,40.0,20.0,20.0,20.0,0.0,0.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7673,21-22-22-9,520,0,21,70.0,0.0,15.0,15.0,0.0,0.0,11.0,28.0,6.0,39998.0 and 49998.0,96797,0,1.0,Hawaii,1.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,2.0,1.0,8.0,9.0,8.0,7.0,5.0,967,21.39356385,-158.0112369
7674,21-17-22-8,521,0,21,15.0,30.0,20.0,20.0,10.0,5.0,11.0,26.0,2.0,39998.0 and 49998.0,84108,0,1.0,Salt Lake City,1.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,7.0,5.0,8.0,6.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,10.0,30.0,20.0,15.0,15.0,3.0,1.0,7.0,9.0,8.0,9.0,8.0,841,40.73742691347796,-111.82743783785446
7675,21-14-22-8,521,0,21,25.0,20.0,20.0,20.0,5.0,10.0,11.0,26.0,2.0,39998.0 and 49998.0,84108,0,1.0,Salt Lake City,1.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,7.0,5.0,8.0,6.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,10.0,30.0,20.0,15.0,15.0,3.0,1.0,7.0,9.0,8.0,9.0,8.0,841,40.73742691347796,-111.82743783785446
7676,21-7-22-8,521,0,21,25.0,25.0,25.0,13.0,12.0,0.0,11.0,26.0,2.0,39998.0 and 49998.0,84108,1,1.0,Salt Lake City,1.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,7.0,5.0,8.0,6.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,10.0,30.0,20.0,15.0,15.0,3.0,1.0,7.0,9.0,8.0,9.0,8.0,841,40.73742691347796,-111.82743783785446
7677,21-16-22-8,521,1,21,30.0,30.0,30.0,5.0,2.0,3.0,11.0,26.0,2.0,39998.0 and 49998.0,84108,0,1.0,Salt Lake City,1.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,7.0,5.0,8.0,6.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,10.0,30.0,20.0,15.0,15.0,3.0,1.0,7.0,9.0,8.0,9.0,8.0,841,40.73742691347796,-111.82743783785446
7678,21-13-22-8,521,1,21,23.0,14.0,19.0,16.0,10.0,18.0,11.0,26.0,2.0,39998.0 and 49998.0,84108,1,1.0,Salt Lake City,1.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,7.0,5.0,8.0,6.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,10.0,30.0,20.0,15.0,15.0,3.0,1.0,7.0,9.0,8.0,9.0,8.0,841,40.73742691347796,-111.82743783785446
7679,21-6-22-8,521,0,21,30.0,20.0,20.0,20.0,10.0,0.0,11.0,26.0,2.0,39998.0 and 49998.0,84108,1,1.0,Salt Lake City,1.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,7.0,5.0,8.0,6.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,10.0,30.0,20.0,15.0,15.0,3.0,1.0,7.0,9.0,8.0,9.0,8.0,841,40.73742691347796,-111.82743783785446
7680,21-18-22-8,521,0,21,20.0,5.0,25.0,25.0,5.0,20.0,11.0,26.0,2.0,39998.0 and 49998.0,84108,0,1.0,Salt Lake City,1.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,7.0,5.0,8.0,6.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,10.0,30.0,20.0,15.0,15.0,3.0,1.0,7.0,9.0,8.0,9.0,8.0,841,40.73742691347796,-111.82743783785446
